,Performance,Student ID
5561,Excellent,393cf3799530dfe0
5562,Outstanding,206c5e2b9d0738a0
5563,Bad,70cf6d1ea532d3db
5564,Great,e8b7d6717e6acb97
5565,Outstanding,6f8e8a00c1ca7045
5566,Good,672bfd92282f44b4
5567,Below Average,6db718940a66f56f
5568,Failure,b0332863672217de
5569,Excellent,231a4bed6a59722f
5570,Terrible,9fbf01a4d3b860a7
5571,Abysmal Failure,0a88168484c71095
5572,Abysmal Failure,9cd3f1602157af20
5573,Terrible,1a73e9dc31e3f575
5574,Outstanding,1dd13b0d66928bd4
5575,Below Average,163e10d24b20dd11
5576,Terrible,375babaa2773f5b2
5577,Excellent,b5514a956c2efa8c
5578,Abysmal Failure,aa77dabcdc455f06
5579,Excellent,065196b98b6e8107
5580,Outstanding,249f11f91a067f09
5581,Good,010af5f968e7ac25
5582,Above Average,50982278a671694f
5583,Bad,292ac29adc91d70a
5584,Above Average,97dfc8b58567aba8
5585,Terrible,1f289abceafc6016
5586,Failure,4eff479506bef72b
5587,Unsatisfactory,8e08841e51d84680
5588,Failure,26f90a1395168a9c
5589,Outstanding,ca276baf11f51854
5590,Bad,864c5d465be9dc18
5591,Good,b0492aef64b48204
5592,Below Average,a77b94ee44359027
5593,Good,8e3389090740b2e3
5594,Above Average,077328af4eddb36b
5595,Great,24da133e42d35788
5596,Failure,8f16feb0e83a86b7
5597,Below Average,c5b4674059f50a6d
5598,Great,43b283b1f65862f7
5599,Below Average,394886a6f67066eb
5600,Outstanding,dffeb701abb7c30a
5601,Average,15bcd9ce01652d09
5602,Horrible,4779b7e33b4c2091
5603,Perfect,7a30145ee1645b80
5604,Bad,1d49834d74e9b8df
5605,Excellent,9f45637d4d2c9d53
5606,Average,428ebcdcace69bd4
5607,Below Average,220add9897264860
5608,Outstanding,3d6f765931ce10d1
5609,Average,7f13a4f2f1474c21
5610,Outstanding,9bcfed7805bd57e4
5611,Outstanding,a39dcb7f6957de23
5612,Above Average,bca4fe8371fd1629
5613,Horrible,82753ec329352365
5614,Average,8bfb9a603a9db1f9
5615,Good,172a939a3bdb667a
5616,Below Average,069eb0398cf35534
5617,Bad,66aa3332a0c2f76c
5618,Failure,d9d665b62d800541
5619,Horrible,dec3224ff5bcb21b
5620,Excellent,a67d383092581afc
5621,Unsatisfactory,9cc2a1af8635cea5
5622,Unsatisfactory,5393c7d7e1a6deee
5623,Bad,68e110561dc52528
5624,Average,4e1780fe80502c05
5625,Great,8b90c734525de1ea
5626,Horrible,10d2b6aca1a1392d
5627,Good,0e58c7092de55102
5628,Horrible,61e50244857a15a2
5629,Perfect,40e65aaa9be703dc
5630,Perfect,23bf9c77ea3ec1fe
5631,Excellent,95244a143971603f
5632,Above Average,642009843753bfa7
5633,Below Average,1f58b896584b98c2
5634,Abysmal Failure,99c95af70c78b0e8
5635,Abysmal Failure,685919fab77bdcab
5636,Average,583b0ac9ee803e69
5637,Below Average,6a61a497fb721867
5638,Failure,2cf1e0329e61f154
5639,Good,e21c0ce868372f51
5640,Great,397f9c67a5351f39
5641,Below Average,7e1a14a4d1b3cd28
5642,Perfect,787fbc7fce16d823
5643,Average,30ec1fbe1c9d1c8f
5644,Above Average,c3442e9d8a4ce7a6
5645,Abysmal Failure,f21876f22b727f27
5646,Unsatisfactory,f112e67da093ec20
5647,Excellent,4927d09ae13a222f
5648,Above Average,150cf2d9c04a87f6
5649,Failure,a726e2ff9f7865ed
5650,Great,c0213103a374e814
5651,Abysmal Failure,6b8aeda1e375671d
5652,Average,7507eef859241d04
5653,Horrible,f155453b8a82c56b
5654,Average,061b191778fbc4ff
5655,Below Average,eb131f70c0cac54d
5656,Average,2279496ae7672575
5657,Below Average,d1970362afb18581
5658,Excellent,0655cca227222a9c
5659,Excellent,e7e8551e61b7bd4d
5660,Great,5e50690891d91264
5661,Failure,418f14c1c364e05a
5662,Perfect,4502b6623e2e1c56
5663,Unsatisfactory,e3be4a7ba0939722
5664,Above Average,d004a35758c8e64c
5665,Perfect,2c9f610f3985d9bb
5666,Horrible,0ed41e65b84a109c
5667,Horrible,a7787e2bd12a8df3
5668,Great,246f906e61b1fea6
5669,Bad,f6ecb6089f5bc292
5670,Outstanding,ff6615938096e75b
5671,Bad,9bc5ec5e42968544
5672,Below Average,c8cec9af92e5574c
5673,Unsatisfactory,cc0549c874dbaae3
5674,Below Average,2d17dca7f2f083e7
5675,Failure,0aaaf47e1841f36c
5676,Outstanding,603165814649b67d
5677,Great,4777720f1ae30af7
5678,Bad,86150a52dae8b7b7
5679,Failure,11ed7166296890d0
5680,Excellent,7a07aaed5fe0ff98
5681,Great,d6f58c518df05e7b
5682,Failure,8bfd068c4e9011de
5683,Terrible,ecdd333a78270a9e
5684,Horrible,09e4ce8e03184ad5
5685,Bad,f69bdfcc1912eca5
5686,Above Average,f4b4643d8b5f81c7
5687,Terrible,a732227515133eae
5688,Unsatisfactory,ca7f455b8d5d611f
5689,Perfect,73314c7b7314f426
5690,Bad,a710eb50c74c4e97
5691,Good,82435cd96c9a0a74
5692,Unsatisfactory,2d97ff5c4f41ad08
5693,Bad,f8328409eb57b243
5694,Unsatisfactory,99377316a5087ef6
5695,Bad,f255ae64e5693164
5696,Unsatisfactory,0213f8fab45945d8
5697,Perfect,32d6be936ece024f
5698,Perfect,190ec00210958207
5699,Above Average,e34328058cf9a8e8
5700,Perfect,3e3119dc85407683
5701,Great,da0a39dc364e3463
5702,Terrible,232cb3d18e0a160f
5703,Unsatisfactory,032ca53a8633747a
5704,Great,a1fbdc0cdb54dcf1
5705,Good,ff0c0f0c5e9a9f23
5706,Good,5fada747fbe3a658
5707,Average,a37469da08898f13
5708,Above Average,45cba6ba12bb8d3e
5709,Abysmal Failure,163122abb524eb40
5710,Below Average,664c633954d1b9a5
5711,Horrible,be1be3c62e234e66
5712,Average,89115952fef73a27
5713,Excellent,15fa58e946a07b6d
5714,Excellent,7fc9bb54c5bc42d2
5715,Outstanding,4cfea1b91496b466
5716,Failure,e387330b18037a58
5717,Failure,7c14a07edb098831
5718,Above Average,6eea6c389dfcea19
5719,Unsatisfactory,69cb88930b6b2cc5
5720,Failure,1a75a0b499fc0c01
5721,Abysmal Failure,a571fac9dae35036
5722,Unsatisfactory,aa3d6fbda55516d6
5723,Abysmal Failure,f827f2ac45a1ac13
5724,Above Average,ec810efa7b9fafef
5725,Perfect,096ad4634ddf0734
5726,Above Average,b8c96c32bbfc5e6d
5727,Good,cdcb25121edc07f4
5728,Horrible,7033ebb0544b1d10
5729,Outstanding,f7c5aada07a0de2f
5730,Perfect,4c0dd9f268714d94
5731,Abysmal Failure,13fb91e5b52784d1
5732,Excellent,92a616f1387a540e
5733,Good,524c9a905a5ed43c
5734,Horrible,a9319dd38c174866
5735,Excellent,2607698170a85c07
5736,Abysmal Failure,7da77a672f454548
5737,Bad,9edf94dc55f3aef2
5738,Good,73d594560f6b441f
5739,Outstanding,1e7b308a485a4177
5740,Good,1ff46b90de622ae8
5741,Perfect,08803e6b8a2085a9
5742,Excellent,6a7c31b429e98278
5743,Terrible,570c0572858ce347
5744,Great,c91d8955aeb0823e
5745,Failure,93f7565eb32605ce
5746,Terrible,0f2b8010f5dcf6bb
5747,Failure,6f22cf5e5d041a0f
5748,Unsatisfactory,ace1a4301348354e
5749,Outstanding,1bc1c43fce529619
5750,Bad,57ed01b0c807b8f6
5751,Great,dc550f676252b12f
5752,Perfect,d06db4546fc80789
5753,Horrible,0ea66053aa87fbdf
5754,Outstanding,123c4b0092365c81
5755,Above Average,ca34db5ef9f94cb8
5756,Abysmal Failure,3d24534a27cc4c8b
5757,Terrible,a149f5e2447fb7d1
5758,Above Average,00901e512216b183
5759,Abysmal Failure,a6206c94271e82a4
5760,Unsatisfactory,167e05d995dc2c52
5761,Unsatisfactory,3d5095de16ac7c70
5762,Failure,0ffa5fb15ac45118
5763,Terrible,4e7c3993c9c5aebb
5764,Outstanding,665c671b66b985e5
5765,Failure,445b891616aa1033
5766,Above Average,9ee841072aa09511
5767,Average,55de4e3b61addefb
5768,Horrible,a914404410606f49
5769,Above Average,d4348085a892fd5c
5770,Outstanding,1634f86ddef9e5af
5771,Unsatisfactory,459ee191fb17a66b
5772,Above Average,4a524c52a6b2cbe3
5773,Perfect,1e712c3b8db5769d
5774,Outstanding,1ad53e661f012151
5775,Unsatisfactory,4fe1ae4c299cab1a
5776,Unsatisfactory,0847184856b9bdb7
5777,Great,f4755dc783c0e647
5778,Terrible,ad0ed383c69a22d6
5779,Excellent,2870e8cf25d7602a
5780,Above Average,1f92b32e0727872a
5781,Perfect,9355c1371e6b18b7
5782,Failure,0f25aa44fa15e4e4
5783,Horrible,d54931dab70a1a3d
5784,Below Average,9504582f406a6c46
5785,Failure,61fde8b7c03ce114
5786,Outstanding,6f0a9d57829d6ec1
5787,Perfect,b7c7d6801e234111
5788,Abysmal Failure,e391d7f253c65378
5789,Terrible,2b264122a9f685a4
5790,Bad,2119a8a72514c7e7
5791,Bad,ac6567d761df7474
5792,Excellent,0d170063173d7717
5793,Abysmal Failure,e60b81c3668ac906
5794,Failure,6feccecad52b8ee6
5795,Above Average,d33e879ab670f595
5796,Great,ccccf01619785483
5797,Horrible,2a19514b9fd0cb2b
5798,Above Average,f4308800c5bca591
5799,Perfect,a3b560a745becae6
5800,Outstanding,5cbb5d9f2e10e43f
5801,Above Average,4c85ec2be6416a4b
5802,Good,cc959d7b6d73c4ef
5803,Good,e6b18456910b0c43
5804,Horrible,018704baf425a6c3
5805,Bad,40cd893a90c0087b
5806,Excellent,f1f9c219f14e1592
5807,Unsatisfactory,5aa27f6a0d440f0f
5808,Excellent,5b522a91a64f3ba5
5809,Perfect,abcefbef211811a2
5810,Terrible,ca1d7e25b3bd3cc1
5811,Average,c381947da5cc5251
5812,Abysmal Failure,43ef2857586096ed
5813,Failure,e197b8d055c8128c
5814,Below Average,239a1cfed263c987
5815,Excellent,a77ceae6f047f0d6
5816,Terrible,f2316fd05a82a0d0
5817,Excellent,3562cbcb37035656
5818,Outstanding,a40c88d03447f697
5819,Perfect,80e9152ac956bf80
5820,Perfect,09bceb84488ba194
5821,Excellent,3133d5372ef5c8bc
5822,Great,c4dec21cc2c626c0
5823,Unsatisfactory,ac4f07e8205e87fa
5824,Horrible,3677a72c8b4e9e3e
5825,Terrible,6f26d6c350f2079a
5826,Horrible,898ef93aa3891371
5827,Abysmal Failure,4ff7943b9e68e9a5
5828,Below Average,cbd70bf8a12a1f80
5829,Above Average,f44d39728427b459
5830,Failure,42a6ba23c6b93ca7
5831,Great,4cbcc8e5daa71fe3
5832,Failure,c8b0e3ecada0416f
5833,Excellent,bbf38cb604329263
5834,Above Average,bec699bd5f813d15
5835,Outstanding,377935c4edba0438
5836,Abysmal Failure,e844eae5f7f39a6b
5837,Bad,9d01257b5b18d83b
5838,Perfect,c3f7ccfa9a497d6c
5839,Bad,f79ba94f35dbf1de
5840,Perfect,17ace3b8e9b6c7cc
5841,Average,19ceb2f3ecfb1c05
5842,Excellent,3d9831384d5c2209
5843,Above Average,8caae6fb2054d4bc
5844,Terrible,e4130b837b9a3bc2
5845,Failure,fa2318a373675c4e
5846,Abysmal Failure,c9c7020dc5bee3bd
5847,Excellent,b4c1d2460649f800
5848,Above Average,7088aa5cbc234718
5849,Outstanding,6293e865b5845e7c
5850,Bad,42f7cd89dba68203
5851,Above Average,94728a27f19cbb6b
5852,Horrible,8600c396aa86ea17
5853,Perfect,00ce127c4358f911
5854,Outstanding,9c60e4c41095a4d1
5855,Perfect,a32066eb542a5163
5856,Excellent,9881218cb5dffa92
5857,Below Average,61b4b401b8c538cb
5858,Good,cd27060897380f0a
5859,Perfect,664438d2afcd3d66
5860,Failure,a176b4f0615ced65
5861,Good,c7a8b0af3d74098a
5862,Great,c8267dbffe4e2061
5863,Bad,4ec07441bf218453
5864,Terrible,a2d0ab460aba4f16
5865,Terrible,797cbc2fc7a07715
5866,Excellent,3692a74c92c2ba0b
5867,Excellent,e6342e7b8e929a93
5868,Good,23ce2c5b1fe92015
5869,Great,ca2224d953a01b8b
5870,Outstanding,5590d738f7108487
5871,Unsatisfactory,d1a9edcfaf468ef3
5872,Failure,780199b0a2fbe4a5
5873,Above Average,466237184da45f63
5874,Unsatisfactory,10877d750e108e37
5875,Outstanding,1b5a0ef482ee794d
5876,Unsatisfactory,20ed6498e0a0ebb4
5877,Bad,8349b6a2adaf93d4
5878,Excellent,cfbd97b786f2ca87
5879,Unsatisfactory,b24ae5ef06a31d92
5880,Unsatisfactory,cfc2059d384fe28b
5881,Perfect,3de644d717998ecb
5882,Bad,f7dbbb5c036f763c
5883,Outstanding,fe42565648487abc
5884,Outstanding,767084278e377dba
5885,Failure,2cc804c606c09601
5886,Failure,a6148fdacb71385d
5887,Outstanding,220605109da88751
5888,Failure,75c104f2736e3da5
5889,Perfect,a40fce9b10a45caf
5890,Terrible,a9060c3695954b87
5891,Excellent,591b54c936d6e0fe
5892,Failure,e31569fdf74ee1eb
5893,Perfect,40387c6a18bda661
5894,Failure,c0e5eb00bd6d6ddf
5895,Abysmal Failure,ff22f0c2cae74a24
5896,Abysmal Failure,a5555d5ae14f7a71
5897,Abysmal Failure,e951573857cef2d1
5898,Terrible,3307304b67d1c0bd
5899,Outstanding,d903c70e0db25076
5900,Good,1e15832ff2e0218b
5901,Above Average,ecd48011ce44a1e4
5902,Horrible,4efdb0ec5a0bc0fc
5903,Above Average,44b389cff7b1eae2
5904,Above Average,6e58cd87b38a9e5c
5905,Average,2cb27a63279a7ae8
5906,Above Average,19f46dec6f91b2d4
5907,Terrible,defed898d8c76258
5908,Failure,91a4fc439efef9e6
5909,Outstanding,0417a21b09461f84
5910,Perfect,640365098c13939c
5911,Below Average,a0f8d5f28d2a1873
5912,Above Average,030462661bc17365
5913,Failure,a3c812bda7428676
5914,Bad,c5c2d2450b18cb2c
5915,Below Average,d7b4d3cf46bd3215
5916,Abysmal Failure,a2de1725048af8ec
5917,Bad,f9ba91c22930644e
5918,Above Average,c60a55858d5bc4a3
5919,Above Average,4921588f4887f8b0
5920,Horrible,c35ea2b5126e643a
5921,Bad,de11dc53fa66c358
5922,Below Average,dfe437e938998a7a
5923,Horrible,2c702b1df6283659
5924,Failure,98a41c7e61193f07
5925,Unsatisfactory,08fdf8bf8ca5b8f6
5926,Bad,a35ba771dd5c6b42
5927,Excellent,ee1cec8046098277
5928,Below Average,3fb4d1ced63deb93
5929,Excellent,3b23fb88059a8e75
5930,Horrible,c0c3216b2b9b0f42
5931,Horrible,b3f74ab45d8cd5d2
5932,Below Average,4e044261e505a40b
5933,Horrible,9169c49f4d2fbe0f
5934,Horrible,4e79c9f74189c1d2
5935,Below Average,f691754988602c57
5936,Unsatisfactory,ea8eb54f9a8922e9
5937,Above Average,8ab7c61d01933057
5938,Above Average,3ad98d43842cd040
5939,Perfect,1bd8d34e5d2ff5f8
5940,Below Average,8dc2cec81b718b17
5941,Great,2c4b431ac2d3f6be
5942,Outstanding,e8b50f35f6c388f6
5943,Average,c2a93b0b3bb1d53b
5944,Outstanding,950e708e04c92e85
5945,Abysmal Failure,e979ebf416b03620
5946,Bad,5f7b2f6dd5ea81c2
5947,Abysmal Failure,486e900e62dfa4b6
5948,Bad,bb79988696639ba1
5949,Failure,b67dfbafcca06142
5950,Great,9b4be98f10db111a
5951,Terrible,bcc2d5fbc3ef5685
5952,Good,1d46f0dc7a1c1fa9
5953,Good,34b8a5ccbeb6007b
5954,Terrible,4bd38ed0cd4128f3
5955,Below Average,bb19e8b39a3c0b37
5956,Above Average,485bc7294aeb5894
5957,Below Average,2018be75f7e4c247
5958,Good,a136102926de7ae3
5959,Outstanding,5f6cb6d046480504
5960,Terrible,42f64ccde8f5ccd7
5961,Good,86a9f7319a2b66ef
5962,Below Average,a0b294cb44eba6a0
5963,Perfect,838a54396d5ab576
5964,Horrible,acbded67b2498b2d
5965,Failure,4f4f2ed6eebe58c1
5966,Great,806bdb122f46aee1
5967,Great,888e210f9c965b9b
5968,Below Average,65e479277f5d5232
5969,Above Average,d3dcee837e280ad3
5970,Perfect,76eb759f5ea73e55
5971,Good,5fb06adc9a88b319
5972,Failure,85582a19c8a6672e
5973,Failure,db3073a0b1592d4b
5974,Good,89446ecb876baa05
5975,Horrible,62d061bd57d56701
5976,Abysmal Failure,4f41a52f56c71e22
5977,Bad,c6b85e09fa4e12ff
5978,Great,f36b51616dff4767
5979,Outstanding,21a166d611c9c9e1
5980,Excellent,b3804d2280657683
5981,Below Average,6ee6b1cb2ec8942e
5982,Abysmal Failure,a87e7ebc8544aed6
5983,Good,c29ffe153384b69e
5984,Unsatisfactory,1fe5b84eb4669174
5985,Abysmal Failure,ab7876f384a19c8d
5986,Outstanding,2a1ab428918e6b74
5987,Bad,5d7c11541b8c68fd
5988,Terrible,7b249ea8563e82c6
5989,Unsatisfactory,69b2d39656379bdf
5990,Good,ff25b169927fc5e3
5991,Abysmal Failure,aca0d1c80d10e729
5992,Unsatisfactory,5c0fa8a155c767fa
5993,Horrible,0f3c312cdaa71180
5994,Bad,cd3916f9614b3321
5995,Failure,192aeeb44aaba1d2
5996,Bad,25ff176e2043ce53
5997,Horrible,670a555a032c4a14
5998,Good,526631115f94ff99
5999,Horrible,300a1f2f257edc76
6000,Terrible,7328915a7786da53
6001,Above Average,005153e549a80e49
6002,Great,1033d573257e393f
6003,Terrible,59e99d4e61b3916a
6004,Great,ab735420a7179d3b
6005,Outstanding,314665371e72dfda
6006,Terrible,1ffdf02721e34fe8
6007,Outstanding,0a549c92e02fca6e
6008,Great,df8c0405cc53f8f0
6009,Failure,44001258c7109564
6010,Great,3d2ce6795b62622c
6011,Outstanding,2f4308e34ef359dd
6012,Below Average,739732be24b99be2
6013,Below Average,08c9213fd178ed25
6014,Excellent,801308364fef6450
6015,Outstanding,44fdc18a7573ebc2
6016,Abysmal Failure,f2aface891f1af21
6017,Abysmal Failure,fa2fef8913f59398
6018,Below Average,05f6b96bec8813fa
6019,Below Average,04c08eb71e789d0a
6020,Above Average,c411373b687855e2
6021,Good,b9c2eb1b847b3f95
6022,Good,42228060baca929b
6023,Outstanding,b047010e1a3979e4
6024,Perfect,f3053c201514c63a
6025,Horrible,012cf4ffbeb5350e
6026,Average,31f77f9d24900819
6027,Excellent,1328182019673713
6028,Average,34fb5fe6b0bb5848
6029,Failure,8c74301bfa147ead
6030,Horrible,c1831d27525f0f3c
6031,Great,92526807201afb65
6032,Great,ce191255f2be3cea
6033,Bad,0e0882d532ddf0e2
6034,Good,760535761c594491
6035,Above Average,800dd3d1e8866b88
6036,Failure,5ad5f23c5f1c81e6
6037,Bad,e9455f582e65b3cf
6038,Excellent,c9d7106cc5f2d189
6039,Horrible,09aae0e9c8295c51
6040,Great,705fd1c190180a5e
6041,Great,9a443b62159f4fc5
6042,Excellent,0fc4489239278010
6043,Good,cfd3d8c77a5de2de
6044,Bad,6d3a8997fbe8c48c
6045,Great,9320b61e1bf1f842
6046,Perfect,7de848d15c7dc3e6
6047,Failure,5aec97b53e3e56a6
6048,Abysmal Failure,57e57f8bbdb2f102
6049,Bad,c5eb5cb3c9a7b0d8
6050,Below Average,94d458d7d53db2f4
6051,Good,31d75df0010e6bc2
6052,Abysmal Failure,18e0601c8e230256
6053,Failure,c3befcfa5b623fb6
6054,Good,12b0bd69730a0af1
6055,Above Average,d2275f4090d431f4
6056,Terrible,f9587d53280e9024
6057,Failure,bc3370831105189f
6058,Above Average,e61883447d3da448
6059,Below Average,594c9c298aeac24d
6060,Unsatisfactory,48aebc96900255ac
6061,Outstanding,43dbcfb2d36b5e0c
6062,Excellent,ec7b9c46d5e1cb28
6063,Great,951d4c3e2951abd5
6064,Outstanding,2cdb5ae9e6b035b1
6065,Abysmal Failure,636b055527d9ba67
6066,Excellent,5196d72757c1d6ab
6067,Perfect,d631cff031654215
6068,Outstanding,a332b29d9a3d67fb
6069,Unsatisfactory,25740f6707ef0aff
6070,Excellent,1598f1e529c502a8
6071,Excellent,f4ae8971caaaa80f
6072,Below Average,1606caa15ad9244b
6073,Bad,4113f82a22fa2ff2
6074,Failure,4fae95c1bd7181eb
6075,Outstanding,5d6c048f944233ae
6076,Horrible,93ca39c4cdbfb69f
6077,Average,7466e29f65d1c2d4
6078,Horrible,7fa63a3ff4db88ba
6079,Unsatisfactory,6370646a0035e3d5
6080,Abysmal Failure,c88996635fdbbb23
6081,Perfect,d9838b914efadc46
6082,Great,a33e5cc85b5341e2
6083,Average,8597b72ca9c1b415
6084,Great,cc9afdadedb881a4
6085,Unsatisfactory,d00b4b61850525cd
6086,Below Average,b6d0bd384630be10
6087,Below Average,edd3932db0b78ac9
6088,Perfect,507360aed4482708
6089,Above Average,4217ce160fa92986
6090,Failure,1e5f319f17cd252b
6091,Below Average,504176ff6c53364e
6092,Perfect,ef945ef4b0ba3d43
6093,Terrible,39d7ac823f386de9
6094,Great,0629a83e89a0f6b6
6095,Good,d32d39babe1aa0c9
6096,Excellent,af17702fd2522b12
6097,Bad,c493204c689db0d0
6098,Great,9387f6ea356651fa
6099,Failure,1fa55d57674e3837
6100,Outstanding,386aa7ef73a0055f
6101,Bad,ee2817888ff8dbc9
6102,Below Average,c8d9bda5d6f74fb3
6103,Failure,ff41d91edf499db2
6104,Above Average,15591d4f7e844a4d
6105,Horrible,65b35730339a8117
6106,Abysmal Failure,aa3cddf7941a012e
6107,Above Average,5592df178abd9966
6108,Perfect,e437046b8e0b5e01
6109,Great,3212d227c9bef919
6110,Abysmal Failure,3f4b177ec29b8219
6111,Average,2bfa870239b2437b
6112,Unsatisfactory,673c26de05a0303c
6113,Excellent,5780b03ceb39035d
6114,Perfect,772d79b7954dc304
6115,Average,c54b45ef974e45c2
6116,Above Average,dd96edc40ca21081
6117,Average,d8dcb289d07f5f75
6118,Good,3b24395c47707ef6
6119,Terrible,e09b33e1b60a4a6e
6120,Bad,ef85160c5ec4fe40
6121,Bad,681a04bf5c6c30b0
6122,Outstanding,1d8f033daaf0b273
6123,Great,c3c5a3f5b0e76440
6124,Terrible,5e0a8d71987b26a2
6125,Above Average,b1753217423122d2
6126,Above Average,16ec24b584416eae
6127,Perfect,4746242f83c618eb
6128,Below Average,7b4f6e5f59297d82
6129,Below Average,0e15a8a9605b1b00
6130,Excellent,45d3546217988bb1
6131,Abysmal Failure,d41107764af29daf
6132,Above Average,81f2f1a1c26de946
6133,Unsatisfactory,23fa73f615d8f1d1
6134,Unsatisfactory,9b3b75285ba20825
6135,Unsatisfactory,671dd89c2bd96be0
6136,Good,fc368ba3ba9f9370
6137,Above Average,273e68a4ba40e126
6138,Failure,79f9c6d18dee28e9
6139,Excellent,4379a077c88364fa
6140,Below Average,cd9204a00dd63fb3
6141,Perfect,fadc262300b00c6b
6142,Good,587c4a519de56238
6143,Abysmal Failure,b73e4f0d3e57239b
6144,Bad,a17c1e342a94d9b1
6145,Horrible,e10c4f8fd7d42b00
6146,Below Average,49dcf5dd54741d1e
6147,Horrible,88833042249d3ec1
6148,Average,e36aa7682712cdd9
6149,Below Average,f969b6795e0d4385
6150,Outstanding,561d23a0fc4a81fa
6151,Below Average,8ab9bfa72a07e450
6152,Perfect,f2ce0f77450ed1ff
6153,Outstanding,435dd89196bf6480
6154,Perfect,2b46a33c35328fdf
6155,Perfect,edce6b670bc69c21
6156,Unsatisfactory,04c5f6957b1410a3
6157,Good,e24227e4497e19dc
6158,Great,7a02fdf50b036e4a
6159,Horrible,e1f0d2884659d540
6160,Great,3595e26e1ed6b25c
6161,Outstanding,44800998a83331a6
6162,Terrible,64f221921e009a56
6163,Failure,4bcf583f6bfd54f7
6164,Below Average,9ef68dd1e747d1df
6165,Above Average,9d1dcf5b63cee440
6166,Good,22656bb4951a66a5
6167,Unsatisfactory,9d205a37b14e6734
6168,Great,60de60df3fd1722b
6169,Good,b2e10121e5c5cec2
6170,Abysmal Failure,b7552e58293ab390
6171,Terrible,21d31ee62e39ba23
6172,Failure,163bea4a6912fa77
6173,Below Average,3d8e526ea1f7a793
6174,Terrible,2ba23ab5bdf3bb84
6175,Good,b6cdb0d577a8fff0
6176,Great,b3fa58afe157814f
6177,Failure,56920eeaf0c220a6
6178,Unsatisfactory,e917c5d9827d0e17
6179,Terrible,b9ccd74e208296b1
6180,Failure,79a1ed92ca8a3aa1
6181,Bad,0eaeb561b558115b
6182,Below Average,3242775cae571183
6183,Failure,8b8607dcdfd58ed9
6184,Above Average,b7da803be0ce5a64
6185,Above Average,a050c337971d31bc
6186,Failure,7fe29b5a2213c154
6187,Failure,e89debcfdc312c7c
6188,Failure,db7d4bcba0deeb94
6189,Failure,6a1dc2d5cdeef5a8
6190,Above Average,a3d18f898a7ac6d3
6191,Average,a657543b5dcec4f2
6192,Abysmal Failure,d8a73a706c757213
6193,Above Average,158505fe4fa8ef98
6194,Excellent,5c1c2958d00a80db
6195,Average,e99facfd4302ec49
6196,Horrible,5bb774b2b7490678
6197,Great,6f62c05b5024ca79
6198,Above Average,2ce555db3d9a629a
6199,Abysmal Failure,7be22303b16e1589
6200,Perfect,550957d90cba872d
6201,Abysmal Failure,4ea2b30447fedfd6
6202,Above Average,19c6b04562a97ddb
6203,Great,b768f1004e0b64e2
6204,Horrible,2e14a4ccb74e95a0
6205,Abysmal Failure,9d31fe10e82b5d33
6206,Unsatisfactory,171d7dfd25970e5c
6207,Unsatisfactory,99529e1220118e4f
6208,Abysmal Failure,bcb0a3d04150e4b8
6209,Excellent,0bddc810b7bf4874
6210,Perfect,04fe17fde38c770c
6211,Above Average,336f85c3158424cb
6212,Great,a4ffd98bce15412f
6213,Outstanding,952ffc1c499e04d9
6214,Great,d603c9754a67dbd1
6215,Terrible,4f028bbb5a6b2fe2
6216,Great,fe6c0d45dff7eb19
6217,Above Average,6257b56558ec309d
6218,Excellent,658e326d8ddfebd9
6219,Outstanding,4ceaea46ddeb44ad
6220,Outstanding,fded1e1710addc99
6221,Average,66b5145aaf2d302b
6222,Average,4d0c6678dac230b5
6223,Bad,5ffeeb27cc25f535
6224,Great,defb0a3996a5a3ca
6225,Great,df7bfe31fc06973d
6226,Good,c98d28d54e13de45
6227,Terrible,214f5c1c08d8cfe1
6228,Perfect,fbbf736eec70f625
6229,Failure,58adc248bd19f856
6230,Perfect,6da76a9020fdc004
6231,Above Average,e38f1a1cb7f61924
6232,Great,aac9877eb886908e
6233,Below Average,f1c96eaac91aafaf
6234,Perfect,2ba2952f23248a09
6235,Horrible,384cc002eb12ffdd
6236,Good,442f9ae239795c18
6237,Great,8be3444b5a57d62a
6238,Average,07fb05a6d958e66f
6239,Failure,cd04f8687e63d398
6240,Great,285765210f19e954
6241,Failure,094b1664df6984ff
6242,Average,b480d114d56c2733
6243,Excellent,22840206412ad15c
6244,Above Average,41c535eff069a3bd
6245,Above Average,e1af6395f135c0b2
6246,Great,bc45dbc5bda3c592
6247,Below Average,e40f06da24205eb0
6248,Failure,5688a60f59c3262b
6249,Good,8e76bdc72aeb514c
6250,Horrible,9c8c20738dfd21f3
6251,Outstanding,ceece6f971c4f4be
6252,Failure,b0fd05282e7e29b7
6253,Abysmal Failure,c4838d56a7ef3bb5
6254,Unsatisfactory,99bf3c64df4aafb6
6255,Failure,f025a75d9ec08b68
6256,Terrible,7e43182f3670dfae
6257,Terrible,482a2cfc2ae318dc
6258,Bad,b963828c1f979712
6259,Perfect,3cd9527b95648a77
6260,Abysmal Failure,2c630e1269b73e64
6261,Horrible,8f3f1e61c3050063
6262,Excellent,eaf89bb93b5afb50
6263,Excellent,c197666ed8282fc0
6264,Excellent,b2491fd510bbcb0f
6265,Horrible,2c46617d5dc84b66
6266,Above Average,239d79b91b530acf
6267,Average,b2b9ead2069f23a2
6268,Excellent,616a4065e7699b46
6269,Above Average,f049eabec78dee33
6270,Failure,c47d6a4df30d775a
