,Date,IncidentNumber,Location,LocationX,LocationY,MonikerClass,PropertyType
6929,2017-01-20T17:17:32.000Z,1/20/2017-PC-5088,Light Pole,-111.8871059124,33.3928661712,General,City
6930,2017-01-11T19:27:22.000Z,1/11/2017-EC-4960,Bridges,-111.93466068,33.3858681836,General,ADOT
6931,2017-11-15T14:28:28.000Z,11/15/2017-PC-9571,Bridge Pillars,-111.9171624936,33.436128533200005,General,ADOT
6932,2017-11-30T22:06:14.000Z,11/30/2017-EC-9740,Bridges,-111.94049121360001,33.4311837941,,City
6933,2016-06-15T17:19:31.000Z,6/15/2016-EC-2439,Alley Walls,-111.96561121110001,33.3932144024,General,Residential
6934,2016-09-23T16:35:33.000Z,9/23/2016-PC-3427,Sidewalks,-111.9402425579,33.4232484584,General,City
6935,2017-10-12T16:02:33.000Z,10/12/2017-PC-9219,ROW,-111.9191069498,33.4167645034,General,Utilities
6936,2016-08-31T13:17:30.000Z,8/31/2016-PC-3135,ROW,-111.9557178872,33.421809246399995,General,Utilities
6937,2017-10-12T18:06:02.000Z,10/12/2017-PC-9226,Rail Road Alleys,-111.9182527352,33.4111283059,General,Commercial
6938,2017-11-03T19:50:55.000Z,11/3/2017-EC-9456,Bridges,-111.93470278059999,33.3852709805,General,City
6939,2017-08-30T12:48:04.000Z,8/30/2017-EC-8766,Commercial Walls,-111.9398614817,33.426109641,,Commercial
6940,2015-12-16T14:58:11.000Z,12/16/2015-PC-0493,Light Pole,-111.9172270225,33.4150231454,,
6941,2017-04-06T19:56:32.000Z,4/6/2017-PC-6164,Signs,-111.8904093192,33.4112076164,General,UP
6942,2016-09-12T15:18:49.000Z,9/12/2016-EC-3217,Multiuse Path,-111.9395920799,33.3459127308,Maintenance,Utilities
6943,2017-10-24T14:33:31.000Z,10/24/2017-PC-9303,Light Pole,-111.89064797530001,33.4159229773,General,City
6944,2017-11-17T16:15:59.000Z,11/17/2017-PC-9608,ROW,-111.9607307072,33.3847233541,General,Utilities
6945,2017-01-05T17:31:01.000Z,1/5/2017-EC-4884,Parks,-111.9415224413,33.4300806464,Explicit,City
6946,2017-06-14T14:27:47.000Z,6/14/2017-PC-7361,ROW,-111.8906061137,33.4141359522,Explicit,ADOT
6947,2017-10-10T21:53:32.000Z,10/10/2017-EC-9202,Signs,-111.95218030040002,33.417191635,General,City
6948,2016-12-14T16:59:12.000Z,12/14/2016-PC-4485,Pilot,-111.9151602531,33.4404767309,Maintenance,Utilities
6949,2015-11-04T14:12:06.000Z,11/4/2015-PC-0006,ROW,-111.94930965530001,33.437226271,,
6950,2017-05-23T17:56:31.000Z,5/23/2017-PC-7067,Signs,-111.8916588031,33.407455358200004,General,ADOT
6951,2016-04-25T13:45:14.000Z,4/25/2016-EC-1908,ROW,-111.9443437668,33.422869511500004,General,Utilities
6952,2017-07-31T16:22:49.000Z,7/31/2017-EC-8161, ,-111.89241153,33.3847189808, , 
6953,2017-01-10T21:05:23.000Z,1/10/2017-EC-4949,Light Pole,-111.93996715360001,33.4083005025,General,City
6954,2016-12-07T17:41:06.000Z,12/7/2016-PC-4343,Parks,-111.9022187521,33.4180799307,,City
6955,2017-04-05T15:18:53.000Z,4/5/2017-PC-6127,Pilot,-111.9200791974,33.4499415583, ,Residential
6956,2016-12-16T15:38:21.000Z,12/16/2016-PC-4576,Alley Walls,-111.93382449479999,33.386005791399995,General,Residential
6957,2015-11-13T16:39:13.000Z,11/13/2015-PC-0253,Sidewalks,-111.9092214806,33.4261844241,,
6958,2017-02-07T16:54:50.000Z,2/7/2017-PC-5454,Traffic Mast,-111.8902538602,33.3929136852,General,City
6959,2016-01-22T21:38:56.000Z,1/22/2016-EC-0943,Alley Walls,-111.9006733212,33.4069176956,,
6960,2017-11-08T17:53:25.000Z,11/8/2017-PC-9510,Rail Road Alleys,-111.9121259466,33.4108333123,General,Commercial
6961,2016-09-29T21:12:12.000Z,9/29/2016-PC-3562,Sidewalks,-111.8903127789,33.4004336988,General,City
6962,2016-11-07T22:04:53.000Z,11/7/2016-EC-4034,Parks,-111.95989657950001,33.436904046799995,General,City
6963,2015-11-13T17:06:18.000Z,11/13/2015-PC-0264,Light Pole,-111.92471938930001,33.4168488849,,
6964,2016-08-10T13:34:44.000Z,8/10/2016-PC-2932,Light Pole,-111.9049039425,33.414649386,Political,City
6965,2017-04-25T16:27:01.000Z,4/25/2017-EC-6437,ROW,-111.97710730809999,33.4071848874,General,Utilities
6966,2017-02-21T18:51:32.000Z,2/21/2017-EC-5705,Parks,-111.9400965124,33.432117622199996,General,City
6967,2017-05-01T14:45:05.000Z,5/1/2017-EC-6635,Multiuse Path,-111.956186413,33.3849423842,General,Residential
6968,2017-12-18T14:41:00.000Z,12/18/2017-EC-9806,Parks,-111.918309461,33.4314878006,General,City
6969,2015-11-24T18:29:44.000Z,11/24/2015-PC-0411,Light Pole,-111.91622064010001,33.4146471097,,
6970,2016-09-01T14:32:01.000Z,9/1/2016-PC-3162,Rail Road Alleys,-111.8903300264,33.4110638385,General,UP
6971,2016-07-07T16:44:32.000Z,7/7/2016-PC-2651,ROW,-111.9762876641,33.3783504897,General,Utilities
6972,2017-01-25T21:08:27.000Z,1/25/2017-EC-5261,Light Pole,-111.9590802633,33.378376864,Maintenance,City
6973,2016-05-25T16:04:38.000Z,5/25/2016-PC-2226,Signs,-111.8961337657,33.3894125009,General,City
6974,2016-03-08T20:43:06.000Z,3/8/2016-PC-1442,Rail Road Alleys,-111.90851743440001,33.410965536300004,General,UP
6975,2017-01-10T21:01:23.000Z,1/10/2017-EC-4947,Light Pole,-111.9399497196,33.4093136539,General,City
6976,2016-03-22T20:31:23.000Z,3/22/2016-EC-1624,Parks,-111.9321660783,33.4389691054,General,City
6977,2017-08-28T17:33:38.000Z,8/28/2017-EC-8751,Multiuse Path,-111.93517539940001,33.385174224000004,General,ADOT
6978,2016-12-30T15:44:55.000Z,12/30/2016-PC-4770,Parks,-111.9165653732,33.4121869025,General,City
6979,2017-09-28T17:17:45.000Z,9/28/2017-EC-9115,ROW,-111.946900076,33.425395826599996,General,Utilities
6980,2017-06-09T20:43:31.000Z,6/9/2017-PC-7311,Multiuse Path,-111.9266274659,33.4212301602,General,Utilities
6981,2017-02-02T17:53:56.000Z,2/2/2017-EC-5399,Maintenance,-111.96121639350001,33.4235565468,Maintenance,City
6982,2016-06-16T16:24:27.000Z,6/16/2016-PC-2481,Buildings,-111.93866085219999,33.4248910804,General,City
6983,2016-12-14T17:15:01.000Z,12/14/2016-PC-4489, ,-111.9061104799,33.4291149203, , 
6984,2016-03-18T17:01:59.000Z,3/18/2016-PC-1606,Light Pole,-111.8896312776,33.4149448588,Political,City
6985,2017-01-01T03:55:00.000Z,1/1/2017-PC-4805,Signs,-111.9443946086,33.4254118374,General,City
6986,2016-06-14T17:58:20.000Z,6/14/2016-PC-2409,Light Pole,-111.9287671468,33.3710726618,General,City
6987,2017-06-28T15:50:48.000Z,6/28/2017-PC-7514,Bridge Pillars,-111.9165851675,33.4362133638,General,ADOT
6988,2018-01-16T16:12:57.000Z,1/16/2018-EC-10038,Alley Walls,-111.935598669,33.4102600159,General,Residential
6989,2016-04-28T20:03:02.000Z,4/28/2016-EC-1973,Parks,-111.9396898218,33.436316214899996,General,Utilities
6990,2016-04-05T16:44:30.000Z,4/5/2016-EC-1734,Traffic Mast,-111.96067397540001,33.4145508381,General,City
6991,2016-09-28T17:03:15.000Z,9/28/2016-PC-3515,Parks,-111.94171077450001,33.4310771924,General,City
6992,2016-07-07T13:01:36.000Z,7/7/2016-PC-2632,Bridges,-111.9401711205,33.4325359421,,City
6993,2017-01-25T21:06:20.000Z,1/25/2017-EC-5260,Light Pole,-111.95764528139999,33.378383583099996,Maintenance,City
6994,2016-07-28T11:55:10.000Z,7/28/2016-PC-2797,Pilot,-111.8921220887,33.390560888,Maintenance,City
6995,2016-07-26T16:40:12.000Z,7/26/2016-PC-2783,Irrigation,-111.89451635350001,33.4184053989,Explicit,Utilities
6996,2017-11-13T18:29:39.000Z,11/13/2017-EC-9547,Alley Walls,-111.8953118883,33.4058531264,General,Residential
6997,2016-06-22T12:10:20.000Z,6/22/2016-PC-2523,Pilot,-111.8829039993,33.422241872600004,Maintenance,City
6998,2016-08-10T14:05:14.000Z,8/10/2016-PC-2942,Traffic Mast,-111.88916742190001,33.4146359529,Political,City
6999,2017-02-01T19:38:10.000Z,2/1/2017-PC-5349,Parks,-111.888162945,33.4163844387,General,City
7000,2016-09-13T16:37:43.000Z,9/13/2016-EC-3242,Parks,-111.93608141790001,33.4344402294,General,Utilities
7001,2017-07-21T16:41:53.000Z,7/21/2017-PC-8015,Maintenance,-111.95080044950001,33.3745858042,,Residential
7002,2017-11-01T17:34:26.000Z,11/1/2017-EC-9425,Maintenance,-111.9432583291,33.4316830069,Maintenance,Utilities
7003,2017-10-09T17:58:23.000Z,10/9/2017-EC-9181,Sidewalks,-111.9398425169,33.4231278522,General,City
7004,2016-08-01T21:19:43.000Z,8/1/2016-EC-2814,Bridges,-111.9095644858,33.4343107859,General,City
7005,2017-07-10T15:01:20.000Z,7/10/2017-EC-7666,Signs,-111.94117174280001,33.421392464899995,General,City
7006,2017-09-12T18:39:01.000Z,9/12/2017-PC-8931,Signs,-111.89016691040001,33.429279915900004,General,ADOT
7007,2017-06-29T13:30:29.000Z,6/29/2017-EC-7530,Light Pole,-111.9599394946,33.4403570925,General,City
7008,2017-05-09T21:05:05.000Z,5/9/2017-EC-6795,Alley Walls,-111.9626439507,33.4224806598,General,Commercial
7009,2017-11-29T14:20:21.000Z,11/29/2017-EC-9695,ROW,-111.9471938235,33.421058234499995,General,Utilities
7010,2016-03-08T16:26:50.000Z,3/8/2016-PC-1394,Parks,-111.9364318543,33.3851745578,General,City
7011,2018-01-02T21:31:17.000Z,1/2/2018-EC-9930,Parks,-111.94025399729999,33.4299724921,General,City
7012,2016-12-13T15:02:14.000Z,12/13/2016-EC-4425,Parks,-111.9362237373,33.4482418976,Explicit,City
7013,2017-07-27T19:27:23.000Z,7/27/2017-PC-8095,Signs,-111.89011854200001,33.4292769931,General,City
7014,2017-02-08T17:39:48.000Z,2/8/2017-PC-5541,Signs,-111.8921148897,33.4220359581,General,City
7015,2017-01-20T17:24:04.000Z,1/20/2017-PC-5090,Light Pole,-111.883758516,33.3929143195,General,City
7016,2017-01-05T20:29:54.000Z,1/5/2017-PC-4895,Multiuse Path,-111.901377043,33.4349498329,General,City
7017,2017-12-08T17:44:44.000Z,12/8/2017-EC-9781,Parks,-111.94357128850001,33.432184846999995,,
7018,2017-04-26T21:49:54.000Z,4/26/2017-PC-6559,Rail Road Alleys,-111.8978875529,33.410968987800004,General,Commercial
7019,2017-11-01T15:01:48.000Z,11/1/2017-EC-9423,Parks,-111.92839458350001,33.3865822487,General,City
7020,2016-05-13T18:00:36.000Z,5/13/2016-PC-2107,Light Pole,-111.94505815790001,33.4348468694,Explicit,City
7021,2016-06-16T14:47:43.000Z,6/16/2016-PC-2474,Pilot,-111.9444430115,33.425392283,Maintenance,Utilities
7022,2017-08-17T17:23:36.000Z,8/17/2017-PC-8628,Pilot,-111.9092602644,33.4000019789,,Residential
7023,2016-03-10T19:17:57.000Z,3/10/2016-PC-1505,Multiuse Path,-111.8896960223,33.4365043425,Explicit,FC
7024,2016-06-08T16:08:19.000Z,6/8/2016-PC-2345,Signs,-111.9516497481,33.3637679671,General,City
7025,2016-05-09T18:31:01.000Z,5/9/2016-EC-2064,Signs,-111.93904120270001,33.4296228247,Explicit,City
7026,2017-12-20T20:59:19.000Z,12/20/2017-PC-9833,Signs,-111.94433213219999,33.4262539495,General,City
7027,2015-12-18T19:35:05.000Z,12/18/2015-PC-0559,Multiuse Path,-111.9347691082,33.3859055979,,
7028,2016-12-16T19:41:31.000Z,12/16/2016-PC-4606,Pilot,-111.908945607,33.419350544699995,Maintenance,Utilities
7029,2017-07-12T17:45:33.000Z,7/12/2017-PC-7727,Light Pole,-111.8945720456,33.414644254,General,City
7030,2015-11-05T18:51:19.000Z,11/5/2015-PC-0095,Parks,-111.9423697676,33.434516272399996,,
7031,2015-11-13T16:43:35.000Z,11/13/2015-PC-0258,Sidewalks,-111.9092120937,33.4239458332,,
7032,2016-10-24T20:52:50.000Z,10/24/2016-EC-3847,ROW,-111.8899254471,33.405111950300004,General,Residential
7033,2016-01-21T18:01:10.000Z,1/21/2016-EC-0906,ROW,-111.90924968350001,33.422776081500004,,
7034,2016-07-06T19:20:29.000Z,7/6/2016-PC-2618,Bridges,-111.93415367370001,33.3859202542,General,City
7035,2017-01-01T03:29:45.000Z,1/1/2017-PC-4792,Signs,-111.9521883169,33.425384094099996,General,City
7036,2017-09-07T15:53:13.000Z,9/7/2017-EC-8863,Light Pole,-111.96485318,33.3780867359,General,City
7037,2017-01-06T17:09:43.000Z,1/6/2017-PC-4925,Residential Walls,-111.9003875386,33.4180508159,General,Residential
7038,2017-05-16T15:40:59.000Z,5/16/2017-EC-6938, ,-111.9090443523,33.3824439578, , 
7039,2017-02-02T21:34:44.000Z,2/2/2017-PC-5410,Alley Walls,-111.95191509200001,33.4180428341,General,Residential
7040,2017-08-16T20:30:20.000Z,8/16/2017-PC-8582,Pilot,-111.8854854659,33.4007036451,Maintenance,Residential
7041,2016-02-16T22:23:02.000Z,2/16/2016-EC-1246,ROW,-111.95284227450001,33.422055358,General,City
7042,2017-11-27T19:42:35.000Z,11/27/2017-EC-9661,Parks,-111.926107545,33.4301463424,General,City
7043,2017-10-02T16:24:16.000Z,10/2/2017-EC-9133,Multiuse Path,-111.91721339290001,33.4385120903,General,City
7044,2017-05-18T20:23:25.000Z,5/18/2017-EC-7005,ROW,-111.9609060952,33.4046137181,General,Utilities
7045,2017-08-17T14:18:16.000Z,8/17/2017-EC-8603,Pilot,-111.9288305539,33.3742592286,,Residential
7046,2017-09-27T17:34:17.000Z,9/27/2017-EC-9074,Light Pole,-111.9611297067,33.4366218465,General,City
7047,2017-01-27T00:41:12.000Z,1/27/2017-PC-5275,Pilot,-111.9434392923,33.3932846781,General,Utilities
7048,2016-02-05T18:22:58.000Z,2/5/2016-PC-1150,Parks,-111.9040239515,33.4023644779,,
7049,2016-01-27T15:48:44.000Z,1/27/2016-PC-1039,Rail Road Alleys,-111.90052226709999,33.4109992709,,
7050,2016-01-13T14:38:31.000Z,1/13/2016-PC-0752,Parks,-111.9172164758,33.4124905179,,
7051,2018-01-23T17:58:14.000Z,1/23/2018-EC-10129,Parks,-111.9406945576,33.432135678899996,General,City
7052,2016-08-15T20:04:54.000Z,8/15/2016-EC-3012,Alley Walls,-111.95742228120001,33.4214786404,General,Residential
7053,2017-05-04T16:53:24.000Z,5/4/2017-EC-6694,Traffic Mast,-111.9265594034,33.393084157,General,City
7054,2017-05-02T13:57:15.000Z,5/2/2017-EC-6651, ,-111.9378756434,33.3833679138, , 
7055,2015-11-10T14:50:27.000Z,11/10/2015-PC-0112,Signs,-111.9235658807,33.4149056193,,
7056,2016-03-02T13:40:33.000Z,3/2/2016-EC-1322,Parks,-111.94259934819999,33.4350957733,General,City
7057,2016-06-01T20:40:44.000Z,6/1/2016-PC-2281,Bridges,-111.9437424673,33.385805253499996,General,City
7058,2015-12-17T13:24:48.000Z,12/17/2015-PC-0519,Rail Road Alleys,-111.9153708273,33.4110854276,,
7059,2018-01-09T18:33:16.000Z,1/9/2018-PC-9999,ROW,-111.91764120879999,33.4172862637,General,Utilities
7060,2017-07-31T16:25:28.000Z,7/31/2017-EC-8162,ROW,-111.8924122004,33.3847201008,General,ADOT
7061,2016-05-05T14:43:59.000Z,5/5/2016-EC-2047,Parks,-111.9365026956,33.3844159512,General,Utilities
7062,2016-06-14T15:33:57.000Z,6/14/2016-EC-2400,Alley Walls,-111.9566665997,33.416906553000004,,
7063,2017-08-28T18:13:06.000Z,8/28/2017-EC-8756,Bridges,-111.9341822282,33.385939761399996,General,City
7064,2016-02-03T16:10:38.000Z,2/3/2016-EC-1118,Parks,-111.9486684799,33.409668308,,
7065,2017-09-07T16:14:53.000Z,9/7/2017-PC-8873,Bridges,-111.8913749534,33.4149278353,General,City
7066,2016-09-13T16:27:40.000Z,9/13/2016-EC-3240,Parks,-111.9324627829,33.434512695500004,General,City
7067,2017-02-07T17:13:56.000Z,2/7/2017-EC-5459,Alley Walls,-111.93672093379999,33.385105788400004,General,Residential
7068,2016-06-08T16:43:05.000Z,6/8/2016-PC-2347,Rail Road Alleys,-111.8999390084,33.4109968592,General,UP
7069,2015-12-23T14:55:11.000Z,12/23/2015-PC-0590,ROW,-111.9089567533,33.4126214581,,
7070,2016-04-15T16:17:19.000Z,4/15/2016-PC-1847,Alley Walls,-111.9431802848,33.394448684400004,General,Commercial
7071,2016-04-08T14:12:33.000Z,4/8/2016-PC-1795,ROW,-111.8994198651,33.4146470794,General,City
7072,2016-10-03T21:15:32.000Z,10/3/2016-EC-3597,ROW,-111.96703393709998,33.3925136643,General,Commercial
7073,2017-04-13T16:45:34.000Z,4/13/2017-PC-6265,Sidewalks,-111.9348742053,33.4218606183,General,City
7074,2016-05-13T17:52:38.000Z,5/13/2016-PC-2106,Parks,-111.945901713,33.4349308069,Explicit,City
7075,2015-11-24T17:59:52.000Z,11/24/2015-PC-0390,Light Pole,-111.8957755019,33.4146459909,,
7076,2017-07-28T14:11:58.000Z,7/28/2017-PC-8129,ROW,-111.8875950647,33.3920513481,Explicit,Utilities
7077,2015-11-03T20:57:14.000Z,11/3/2015-PC-0005,Parks,-111.9405816558,33.430153296,,
7078,2017-12-27T17:26:47.000Z,12/27/2017-EC-9892,Solid Waste,-111.9406206975,33.419585620999996,General,City
7079,2017-07-25T15:20:03.000Z,7/25/2017-PC-8043,ROW,-111.8839754957,33.4291950661,Explicit,Utilities
7080,2016-05-12T13:28:12.000Z,5/12/2016-EC-2087,ROW,-111.9582577323,33.441373717800005,General,Commercial
7081,2016-08-30T14:48:07.000Z,8/30/2016-PC-3119,Signs,-111.9443206198,33.4083236346,General,City
7082,2016-01-26T20:11:40.000Z,1/26/2016-EC-1000,ROW,-111.89205126530001,33.423622859299996,,
7083,2018-01-17T17:45:34.000Z,1/17/2018-EC-10067,ROW,-111.9434666276,33.414613574099995,General,UP
7084,2017-09-22T19:32:07.000Z,9/22/2017-PC-9025,Traffic Control Cabinet,-111.8831726193,33.4222348643,General,City
7085,2017-09-21T15:55:21.000Z,9/21/2017-PC-9003,Pilot,-111.90231194540002,33.3782849429,Maintenance,Residential
7086,2018-01-19T17:58:51.000Z,1/19/2018-PC-10103,Parks,-111.91722742030001,33.412494800000005,General,City
7087,2016-09-15T21:15:13.000Z,9/15/2016-PC-3295,Pilot,-111.9526989129,33.4135077082,Maintenance,Residential
7088,2016-07-07T21:21:36.000Z,7/7/2016-PC-2673,Parks,-111.9341647007,33.436505322100004,Explicit,City
7089,2016-01-26T21:15:41.000Z,1/26/2016-EC-1008,ROW,-111.89203064590001,33.4138138992,,
7090,2016-06-16T19:56:47.000Z,6/16/2016-PC-2490,Light Pole,-111.92613054530001,33.4029405129,General,City
7091,2016-05-05T15:40:33.000Z,5/5/2016-EC-2049,Light Pole,-111.92750564020001,33.4148992971,,City
7092,2015-11-18T14:44:03.000Z,11/18/2015-PC-0341,Parks,-111.9170195982,33.4124175642,,
7093,2017-10-18T21:11:40.000Z,10/18/2017-PC-9270,Alley Walls,-111.9240393659,33.4444976102,General,Commercial
7094,2015-11-10T16:35:03.000Z,11/10/2015-PC-0138,ROW,-111.89170845139999,33.4146361871,,
7095,2017-08-17T18:17:57.000Z,8/17/2017-EC-8638,Pilot,-111.92880378,33.3682823822,,Residential
7096,2017-05-18T15:11:13.000Z,5/18/2017-PC-6983,Bridges,-111.94198971040001,33.4338787827,Maintenance,City
7097,2017-02-09T21:33:39.000Z,2/9/2017-EC-5589,Bridges,-111.94232750350001,33.4345107907,General,City
7098,2017-11-14T19:40:42.000Z,11/14/2017-EC-9563,SA,-111.941842667,33.4339473376,Maintenance,City
7099,2017-11-06T21:03:01.000Z,11/6/2017-EC-9476,Alley Walls,-111.9526001734,33.4103294971,Explicit,Residential
7100,2016-04-29T20:21:32.000Z,4/29/2016-PC-1985,Parks,-111.9387559725,33.4375616512,General,City
7101,2016-12-30T14:47:39.000Z,12/30/2016-PC-4758,Parks,-111.91708438090001,33.4124843994,General,City
7102,2015-11-17T18:02:35.000Z,11/17/2015-PC-0319,Signs,-111.8892944143,33.392973840500005,,
7103,2017-05-17T19:56:45.000Z,5/17/2017-PC-6974,Parks,-111.945402536,33.4319470824,General,City
7104,2016-12-01T14:52:03.000Z,12/1/2016-PC-4271,ROW,-111.9203686748,33.414114013,General,Commercial
7105,2017-10-26T16:00:57.000Z,10/26/2017-EC-9354,ROW,-111.9606157114,33.4075972851,General,Utilities
7106,2017-02-02T14:25:26.000Z,2/2/2017-PC-5365,Pilot,-111.8944353258,33.4173506322,Maintenance,Residential
7107,2016-01-22T16:01:52.000Z,1/22/2016-PC-0914,ROW,-111.9605841242,33.4069247078,,
7108,2017-04-19T21:54:24.000Z,4/19/2017-EC-6385,Bridge Pillars,-111.9402158707,33.4321184616,Explicit,City
7109,2017-01-03T14:10:30.000Z,1/3/2017-PC-4840, ,-111.94652023549999,33.4205835961, , 
7110,2017-10-12T16:14:58.000Z,10/12/2017-EC-9221,Signs,-111.9610873298,33.387866763000005,General,City
7111,2017-04-03T17:25:34.000Z,4/3/2017-EC-6077,Traffic Mast,-111.9092672021,33.4290822871,General,City
7112,2016-12-08T20:15:55.000Z,12/8/2016-PC-4390,Alley Walls,-111.9189896161,33.419035750300004,General,Commercial
7113,2016-01-04T14:51:50.000Z,1/4/2016-EC-0631,Alley Walls,-111.9471201131,33.408344868,,
7114,2017-10-18T21:15:43.000Z,10/18/2017-EC-9271,Parks,-111.94925329959999,33.4204895727,General,City
7115,2016-03-23T13:54:00.000Z,3/23/2016-PC-1629,ROW,-111.91744439370001,33.4149846125,Political,Utilities
7116,2017-09-19T19:35:40.000Z,9/19/2017-PC-8979,Pilot,-111.93053562680001,33.4107235434,,Residential
7117,2017-06-13T21:53:49.000Z,6/13/2017-EC-7356,Parks,-111.94962103600001,33.432496191999995,General,City
7118,2017-12-27T17:50:46.000Z,12/27/2017-PC-9897,Rail Road Alleys,-111.8992621816,33.411010953499996,General,Commercial
7119,2017-07-07T12:59:20.000Z,7/7/2017-PC-7630,Parks,-111.9469682399,33.434938815100004,Explicit,City
7120,2017-11-15T17:21:35.000Z,11/15/2017-PC-9581,Parks,-111.88807710209998,33.4163188532,General,City
7121,2017-06-29T18:08:30.000Z,6/29/2017-PC-7577,Light Pole,-111.92140014430001,33.4159621102,General,City
7122,2017-05-11T21:08:30.000Z,5/11/2017-EC-6881, ,-111.943791581,33.3734185782, , 
7123,2016-03-08T20:19:08.000Z,3/8/2016-PC-1435,Traffic Mast,-111.8863221541,33.4146664481,General,City
7124,2016-07-07T17:06:24.000Z,7/7/2016-PC-2655,ROW,-111.9588985145,33.3780977531,General,Utilities
7125,2017-01-27T01:02:42.000Z,1/27/2017-PC-5289,Pilot,-111.9553938983,33.378085596700004,,City
7126,2016-03-09T20:55:41.000Z,3/9/2016-EC-1469,Light Pole,-111.9608035784,33.4246811238,General,City
7127,2016-09-01T14:01:22.000Z,9/1/2016-PC-3159,Signs,-111.963364846,33.3493815201,General,City
7128,2015-11-10T16:23:34.000Z,11/10/2015-PC-0136,ROW,-111.8990920401,33.4146388387,,
7129,2016-03-24T18:18:11.000Z,3/24/2016-EC-1662,ROW,-111.9096426709,33.4293028371,General,Utilities
7130,2017-09-20T19:30:14.000Z,9/20/2017-PC-8991,Pilot,-111.9111226585,33.3734680671,Maintenance,Residential
7131,2017-11-06T16:11:03.000Z,11/6/2017-EC-9460,Multiuse Path,-111.9565939283,33.385095009000004,General,Residential
7132,2017-01-25T17:59:18.000Z,1/25/2017-EC-5226,Light Pole,-111.9397137943,33.4105628498,Maintenance,City
7133,2017-12-07T14:12:33.000Z,12/7/2017-EC-9772,Parks,-111.93701593809999,33.4321826007,General,City
7134,2015-11-05T13:28:26.000Z,11/5/2015-PC-0037,Parks,-111.9408318594,33.4301874888,,
7135,2016-03-02T16:11:12.000Z,3/2/2016-PC-1335,Parks,-111.90272470110001,33.4035842316,General,City
7136,2016-08-15T20:04:54.000Z,8/15/2016-EC-3012,Alley Walls,-111.95742228120001,33.4214786404,General,Residential
7137,2018-01-09T18:13:33.000Z,1/9/2018-PC-9995,ROW,-111.9092558885,33.4195949927,General,Utilities
7138,2017-04-28T15:28:33.000Z,4/28/2017-PC-6600,Traffic Mast,-111.92645571889999,33.4221962977,General,City
7139,2016-12-01T19:08:13.000Z,12/1/2016-PC-4302,Traffic Mast,-111.92653174600001,33.4076215583,General,City
7140,2016-12-14T16:43:56.000Z,12/14/2016-PC-4478,Pilot,-111.91583214639999,33.4402747331,Maintenance,Utilities
7141,2015-12-17T13:50:40.000Z,12/17/2015-PC-0530,Rail Road Alleys,-111.92501068600001,33.4111122952,,
7142,2017-01-30T20:34:06.000Z,1/30/2017-EC-5307,ROW,-111.93740656850001,33.4238179323,General,Utilities
7143,2017-02-02T15:42:44.000Z,2/2/2017-EC-5375,Alley Walls,-111.9613330703,33.422687953899995,General,Commercial
7144,2017-07-25T14:47:45.000Z,7/25/2017-PC-8039,Rail Road Alleys,-111.9110798198,33.4109473068,General,Commercial
7145,2015-11-10T19:32:37.000Z,11/10/2015-PC-0161,Rail Road Alleys,-111.9088882611,33.410959763,,
7146,2016-03-03T14:09:11.000Z,3/3/2016-PC-1356,ROW,-111.8901109423,33.4146146744,General,Utilities
7147,2017-07-18T19:16:49.000Z,7/18/2017-PC-7904,Pilot,-111.8941927141,33.3709236383,Maintenance,Residential
7148,2016-03-02T15:00:40.000Z,3/2/2016-EC-1330,Parks,-111.9280663014,33.386847863,General,City
7149,2017-08-02T21:32:34.000Z,8/2/2017-PC-8287,Rail Road Alleys,-111.907353931,33.4109578116,General,Commercial
7150,2016-05-25T15:19:16.000Z,5/25/2016-PC-2221,Alley Walls,-111.8996608707,33.3861718705,General,Residential
7151,2017-02-08T16:38:31.000Z,2/8/2017-PC-5515,Signs,-111.8902543093,33.3929107818,General,City
7152,2018-01-26T15:22:20.000Z,1/26/2018-EC-10155,Rail Road Alleys,-111.8977222074,33.410968451399995,General,Commercial
7153,2017-06-22T20:58:00.000Z,6/22/2017-PC-7432,Rail Road Alleys,-111.92182762600001,33.4108449048,Explicit,Commercial
7154,2017-06-01T21:38:14.000Z,6/1/2017-PC-7173,Alley Walls,-111.9191098476,33.3853055184,General,ADOT
7155,2017-11-16T17:02:10.000Z,11/16/2017-PC-9586,Parks,-111.93719987940001,33.4321417214,General,City
7156,2017-08-16T20:02:23.000Z,8/16/2017-PC-8579,Pilot,-111.8858534739,33.4013491596,Maintenance,Residential
7157,2015-12-23T14:52:23.000Z,12/23/2015-PC-0588,Light Pole,-111.90896479940001,33.412068445100005,,
7158,2016-01-21T16:49:56.000Z,1/21/2016-EC-0888,ROW,-111.9529286969,33.3757999241,,
7159,2016-07-20T10:29:47.000Z,7/20/2016-PC-2755,Pilot,-111.8900822608,33.3881840103,Maintenance,City
7160,2015-11-05T14:15:20.000Z,11/5/2015-PC-0040,,-111.8930910583,33.4361442338,,
7161,2017-01-11T20:53:53.000Z,1/11/2017-PC-4968,Alley Walls,-111.92144921129999,33.385284790300005,General,ADOT
7162,2015-12-24T15:20:24.000Z,12/24/2015-PC-0597,ROW,-111.9089273492,33.4202789736,,
7163,2016-09-09T17:38:44.000Z,9/9/2016-EC-3191,ROW,-111.8921343062,33.4110853742,General,UP
7164,2018-01-02T15:33:52.000Z,1/2/2018-EC-9925,Alley Walls,-111.9374747818,33.380004681399996,General,Commercial
